threads,case,runs_per_mode,samples_per_run,baseline_median_ns,baseline_p25_ns,baseline_p75_ns,candidate_median_ns,candidate_p25_ns,candidate_p75_ns,speedup,reduction_percent
15,root_dirty/32768/1/retain,8,200,7995.0,7646.5,8342.75,8020.5,7649.75,8097.75,0.9968,-0.32
15,update_root/32768/1/retain,8,200,9708.5,9357.25,10161.75,9597.5,9054.25,10356.75,1.0116,1.14
