threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
15,1,2,candidate,root_dirty/1000/100/discard,100,70512,67146,73669,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,2,candidate,update_root/1000/1000/discard,100,338976,332384,346611,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,2,candidate,root_dirty/1000/1000/discard,100,115356,111800,118743,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,2,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,2,candidate,update_root/1000/1/retain,100,4458,4428,4479,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,2,candidate,root_dirty/1000/1/retain,100,4068,4048,4098,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,2,candidate,update_root/1000/100/retain,100,99407,97032,102823,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,2,candidate,root_dirty/1000/100/retain,100,81553,79058,84338,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,2,candidate,update_root/1000/1000/retain,100,360005,352200,370324,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,2,candidate,root_dirty/1000/1000/retain,100,149230,144311,153978,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,2,candidate,root_cached/32768/discard,100,80,70,100,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,2,candidate,update_root/32768/1/discard,100,7925,7714,8205,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,2,candidate,root_dirty/32768/1/discard,100,5981,5931,6101,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,2,candidate,update_root/32768/3276/discard,100,1103230,1092469,1131413,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,2,candidate,root_dirty/32768/3276/discard,100,338525,318929,376156,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,2,candidate,update_root/32768/32768/discard,100,9645214,9419491,10120766,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,2,candidate,root_dirty/32768/32768/discard,100,827342,810661,850486,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,2,candidate,root_cached/32768/retain,100,80,80,100,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,2,candidate,update_root/32768/1/retain,100,7604,7464,7815,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,2,candidate,root_dirty/32768/1/retain,100,7183,7073,7394,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,2,candidate,update_root/32768/3276/retain,100,1322030,1307693,1347528,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,2,candidate,root_dirty/32768/3276/retain,100,524624,504015,553799,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,2,candidate,update_root/32768/32768/retain,100,9645685,9560625,9758797,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,2,candidate,root_dirty/32768/32768/retain,100,1115422,1057444,1197006,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,3,candidate,root_cached/1000/discard,100,60,60,61,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,3,candidate,update_root/1000/1/discard,100,4168,4128,4198,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,3,candidate,root_dirty/1000/1/discard,100,3838,3817,3887,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,3,candidate,update_root/1000/100/discard,100,87935,84288,92133,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,3,candidate,root_dirty/1000/100/discard,100,69370,67216,72816,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,3,candidate,update_root/1000/1000/discard,100,337864,330731,344026,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,3,candidate,root_dirty/1000/1000/discard,100,113883,110266,117952,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,3,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,3,candidate,update_root/1000/1/retain,100,4488,4459,4508,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,3,candidate,root_dirty/1000/1/retain,100,4148,4127,4188,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,3,candidate,update_root/1000/100/retain,100,101511,98976,104887,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,3,candidate,root_dirty/1000/100/retain,100,81653,78908,84559,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,3,candidate,update_root/1000/1000/retain,100,359244,354294,363462,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,3,candidate,root_dirty/1000/1000/retain,100,148028,143599,152487,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,3,candidate,root_cached/32768/discard,100,80,70,141,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,3,candidate,update_root/32768/1/discard,100,6742,6642,6833,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,3,candidate,root_dirty/32768/1/discard,100,6813,6683,7043,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,3,candidate,update_root/32768/3276/discard,100,1075177,1064708,1091327,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,3,candidate,root_dirty/32768/3276/discard,100,322906,313408,343465,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,3,candidate,update_root/32768/32768/discard,100,8969055,8894776,9076427,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,3,candidate,root_dirty/32768/32768/discard,100,825538,807265,856987,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,3,candidate,root_cached/32768/retain,100,70,60,80,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,3,candidate,update_root/32768/1/retain,100,8256,8055,8496,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,3,candidate,root_dirty/32768/1/retain,100,7444,7314,7594,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,3,candidate,update_root/32768/3276/retain,100,1283157,1265835,1307613,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,3,candidate,root_dirty/32768/3276/retain,100,531788,509877,553518,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,3,candidate,update_root/32768/32768/retain,100,9506674,9411666,9606000,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,3,candidate,root_dirty/32768/32768/retain,100,1111716,1066331,1137835,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,4,baseline,root_cached/1000/discard,100,321,320,331,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,4,baseline,update_root/1000/1/discard,100,4298,4278,4348,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,4,baseline,root_dirty/1000/1/discard,100,4058,4037,4088,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,4,baseline,update_root/1000/100/discard,100,104416,102332,106469,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,4,baseline,root_dirty/1000/100/discard,100,86322,83136,88416,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,4,baseline,update_root/1000/1000/discard,100,392226,387607,400011,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,4,baseline,root_dirty/1000/1000/discard,100,165019,160301,169488,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,4,baseline,root_cached/1000/retain,100,351,340,371,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,4,baseline,update_root/1000/1/retain,100,4568,4528,4598,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,4,baseline,root_dirty/1000/1/retain,100,4228,4198,4258,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,4,baseline,update_root/1000/100/retain,100,113774,111649,116058,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,4,baseline,root_dirty/1000/100/retain,100,93695,90920,96491,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,4,baseline,update_root/1000/1000/retain,100,414638,409599,423103,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,4,baseline,root_dirty/1000/1000/retain,100,199975,193813,204985,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,4,baseline,root_cached/32768/discard,100,1212,1132,1352,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,4,baseline,update_root/32768/1/discard,100,7714,7604,7915,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,4,baseline,root_dirty/32768/1/discard,100,6452,6402,6532,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,4,baseline,update_root/32768/3276/discard,100,1135821,1123398,1155627,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,4,baseline,root_dirty/32768/3276/discard,100,397075,377698,423063,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,4,baseline,update_root/32768/32768/discard,100,9150104,9079923,9274929,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,4,baseline,root_dirty/32768/32768/discard,100,969238,906891,1030413,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,4,baseline,root_cached/32768/retain,100,1002,961,1122,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,4,baseline,update_root/32768/1/retain,100,8476,8265,8667,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,4,baseline,root_dirty/32768/1/retain,100,7625,7434,7824,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,4,baseline,update_root/32768/3276/retain,100,1350543,1329504,1375069,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,4,baseline,root_dirty/32768/3276/retain,100,581812,550122,612119,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,4,baseline,update_root/32768/32768/retain,100,9458353,9312669,9530839,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,4,baseline,root_dirty/32768/32768/retain,100,1264913,1173962,1343991,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,1,baseline,root_cached/1000/discard,100,381,361,421,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,1,baseline,update_root/1000/1/discard,100,4298,4258,4338,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,1,baseline,root_dirty/1000/1/discard,100,4167,4088,4208,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,1,baseline,update_root/1000/100/discard,100,105608,102222,109205,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,1,baseline,root_dirty/1000/100/discard,100,83106,80541,86172,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,1,baseline,update_root/1000/1000/discard,100,391755,386225,396614,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,1,baseline,root_dirty/1000/1000/discard,100,163356,157946,169147,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,1,baseline,root_cached/1000/retain,100,361,341,380,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,1,baseline,update_root/1000/1/retain,100,4718,4659,4768,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,1,baseline,root_dirty/1000/1/retain,100,4288,4258,4318,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,1,baseline,update_root/1000/100/retain,100,120346,114485,127389,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,1,baseline,root_dirty/1000/100/retain,100,94427,91381,98385,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,1,baseline,update_root/1000/1000/retain,100,410150,403337,417664,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,1,baseline,root_dirty/1000/1000/retain,100,199835,194946,205275,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,1,baseline,root_cached/32768/discard,100,912,842,992,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,2,1,baseline,update_root/32768/1/discard,100,7084,6973,7274,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,1,baseline,root_dirty/32768/1/discard,100,6792,6683,6964,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,1,baseline,update_root/32768/3276/discard,100,1162321,1153433,1177028,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,1,baseline,root_dirty/32768/3276/discard,100,380563,370615,397536,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,1,baseline,update_root/32768/32768/discard,100,9431833,9375568,9480073,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,1,baseline,root_dirty/32768/32768/discard,100,946275,894618,974067,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,1,baseline,root_cached/32768/retain,100,911,842,1012,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,2,1,baseline,update_root/32768/1/retain,100,10349,10129,10711,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,1,baseline,root_dirty/32768/1/retain,100,8787,8536,9047,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,1,baseline,update_root/32768/3276/retain,100,1370371,1346236,1387754,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,1,baseline,root_dirty/32768/3276/retain,100,600827,565631,628569,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,1,baseline,update_root/32768/32768/retain,100,9668977,9598346,9743397,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,1,baseline,root_dirty/32768/32768/retain,100,1204199,1150308,1266015,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,2,candidate,root_cached/1000/discard,100,50,50,60,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,2,candidate,update_root/1000/1/discard,100,4198,4167,4238,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,2,candidate,root_dirty/1000/1/discard,100,3937,3908,3958,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,2,candidate,update_root/1000/100/discard,100,87564,84899,90180,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,2,candidate,root_dirty/1000/100/discard,100,65623,61525,70432,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,2,candidate,update_root/1000/1000/discard,100,296727,289703,312847,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,2,candidate,root_dirty/1000/1000/discard,100,115927,112090,118783,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,2,candidate,root_cached/1000/retain,100,40,30,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,2,candidate,update_root/1000/1/retain,100,4539,4489,4579,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,2,candidate,root_dirty/1000/1/retain,100,4128,4117,4148,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,2,candidate,update_root/1000/100/retain,100,103545,101260,108123,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,2,candidate,root_dirty/1000/100/retain,100,83056,80120,87454,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,2,candidate,update_root/1000/1000/retain,100,375404,369053,383539,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,2,candidate,root_dirty/1000/1000/retain,100,159209,153528,164348,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,2,candidate,root_cached/32768/discard,100,101,80,130,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,2,2,candidate,update_root/32768/1/discard,100,8647,8385,8836,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,2,candidate,root_dirty/32768/1/discard,100,6572,6432,6743,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,2,candidate,update_root/32768/3276/discard,100,1105233,1086529,1158824,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,2,candidate,root_dirty/32768/3276/discard,100,348544,324278,372689,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,2,candidate,update_root/32768/32768/discard,100,8900266,8841235,8983382,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,2,candidate,root_dirty/32768/32768/discard,100,905438,843973,976902,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,2,candidate,root_cached/32768/retain,100,60,60,70,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,2,2,candidate,update_root/32768/1/retain,100,8135,7925,8316,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,2,candidate,root_dirty/32768/1/retain,100,8125,7945,8396,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,2,candidate,update_root/32768/3276/retain,100,1316269,1291914,1338111,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,2,candidate,root_dirty/32768/3276/retain,100,522830,503865,543450,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,2,candidate,update_root/32768/32768/retain,100,9381168,9292091,9455266,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,2,candidate,root_dirty/32768/32768/retain,100,1132996,1089744,1197377,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,3,candidate,root_cached/1000/discard,100,50,50,60,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,3,candidate,update_root/1000/1/discard,100,4188,4157,4218,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,3,candidate,root_dirty/1000/1/discard,100,3917,3857,3977,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,3,candidate,update_root/1000/100/discard,100,88316,85511,93475,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,3,candidate,root_dirty/1000/100/discard,100,68168,65813,71464,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,3,candidate,update_root/1000/1000/discard,100,341260,335018,346801,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,3,candidate,root_dirty/1000/1000/discard,100,113012,110347,116579,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,3,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,3,candidate,update_root/1000/1/retain,100,4439,4408,4508,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,3,candidate,root_dirty/1000/1/retain,100,4207,4177,4248,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
