threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
1,1,3,candidate,root_dirty/32768/3276/discard,100,2679508,2675081,2688827,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,update_root/32768/32768/discard,100,15572856,15508716,15676942,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_dirty/32768/32768/discard,100,8955147,8927475,9036359,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_cached/32768/retain,100,70,60,141,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,3,candidate,update_root/32768/1/retain,100,8045,7875,8446,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,root_dirty/32768/1/retain,100,8556,8295,8726,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,update_root/32768/3276/retain,100,3781597,3769143,3795563,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,root_dirty/32768/3276/retain,100,3093205,3082365,3105188,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,update_root/32768/32768/retain,100,16596107,16482644,16775343,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_dirty/32768/32768/retain,100,9679687,9641755,9759766,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_cached/1000/discard,100,40,40,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,1,4,baseline,update_root/1000/1/discard,100,4157,4128,4188,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,root_dirty/1000/1/discard,100,3847,3817,3887,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,update_root/1000/100/discard,100,158528,157566,159509,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,root_dirty/1000/100/discard,100,136977,136056,137708,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,update_root/1000/1000/discard,100,361248,352671,625314,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_dirty/1000/1000/discard,100,186911,186440,187663,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_cached/1000/retain,100,31,30,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,1,4,baseline,update_root/1000/1/retain,100,4378,4338,4439,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,root_dirty/1000/1/retain,100,4047,4028,4067,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,update_root/1000/100/retain,100,110858,110578,111259,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,root_dirty/1000/100/retain,100,93927,93656,94257,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,update_root/1000/1000/retain,100,372519,370946,374182,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_dirty/1000/1000/retain,100,210445,209985,211648,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_cached/32768/discard,100,80,80,90,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,4,baseline,update_root/32768/1/discard,100,9167,8897,9368,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,root_dirty/32768/1/discard,100,7314,7123,7494,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,update_root/32768/3276/discard,100,3393970,3380284,3418876,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,root_dirty/32768/3276/discard,100,2728181,2720916,2742167,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,update_root/32768/32768/discard,100,15971204,15844085,16130223,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_dirty/32768/32768/discard,100,9253567,9210836,9375045,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_cached/32768/retain,100,60,60,110,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,4,baseline,update_root/32768/1/retain,100,9678,9437,9909,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,root_dirty/32768/1/retain,100,9127,8867,9538,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,update_root/32768/3276/retain,100,3838294,3821331,3858662,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,root_dirty/32768/3276/retain,100,3152546,3142277,3167023,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,update_root/32768/32768/retain,100,16738124,16642273,16871884,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_dirty/32768/32768/retain,100,9998474,9960614,10039181,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_cached/1000/discard,100,41,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,1,baseline,update_root/1000/1/discard,100,4147,4117,4168,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,root_dirty/1000/1/discard,100,3857,3837,3907,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,update_root/1000/100/discard,100,156474,98796,158848,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,root_dirty/1000/100/discard,100,81763,81333,82264,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,update_root/1000/1000/discard,100,351430,350678,352732,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_dirty/1000/1000/discard,100,188815,188464,189295,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_cached/1000/retain,100,40,40,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,1,baseline,update_root/1000/1/retain,100,4359,4328,4398,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,root_dirty/1000/1/retain,100,4197,4168,4218,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,update_root/1000/100/retain,100,110828,110227,111379,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,root_dirty/1000/100/retain,100,93615,93395,93967,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,update_root/1000/1000/retain,100,374132,373070,375445,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_dirty/1000/1000/retain,100,209954,209624,210605,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_cached/32768/discard,100,81,71,140,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,1,baseline,update_root/32768/1/discard,100,7915,7755,8116,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,root_dirty/32768/1/discard,100,7965,7745,8145,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,update_root/32768/3276/discard,100,3397136,3374363,3421161,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,root_dirty/32768/3276/discard,100,2726407,2720977,2737578,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,update_root/32768/32768/discard,100,15761861,15612741,15920739,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_dirty/32768/32768/discard,100,9187052,9163257,9243087,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_cached/32768/retain,100,80,60,80,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,1,baseline,update_root/32768/1/retain,100,9037,8606,9839,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,root_dirty/32768/1/retain,100,8296,8165,8526,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,update_root/32768/3276/retain,100,3841700,3828915,3906271,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,root_dirty/32768/3276/retain,100,3149310,3133832,3162035,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,update_root/32768/32768/retain,100,16709239,16410528,16914404,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_dirty/32768/32768/retain,100,10440855,9983948,10478004,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_cached/1000/discard,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,2,candidate,update_root/1000/1/discard,100,4148,4108,4188,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,root_dirty/1000/1/discard,100,3867,3827,3898,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,update_root/1000/100/discard,100,157686,156654,158708,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,root_dirty/1000/100/discard,100,137027,136316,138079,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,update_root/1000/1000/discard,100,612399,609174,616377,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_dirty/1000/1000/discard,100,187161,186370,188644,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_cached/1000/retain,100,40,30,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,2,candidate,update_root/1000/1/retain,100,4549,4509,4608,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,root_dirty/1000/1/retain,100,4138,4118,4168,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,update_root/1000/100/retain,100,111419,111108,113042,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,root_dirty/1000/100/retain,100,93645,93405,94016,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,update_root/1000/1000/retain,100,373401,370696,374863,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_dirty/1000/1000/retain,100,210315,209353,212419,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_cached/32768/discard,100,110,100,120,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,2,candidate,update_root/32768/1/discard,100,6973,6813,7174,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,root_dirty/32768/1/discard,100,6792,6683,6953,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,update_root/32768/3276/discard,100,3320893,3314531,3331201,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,root_dirty/32768/3276/discard,100,2673608,2668157,2679418,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,update_root/32768/32768/discard,100,15321584,15201730,15519697,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_dirty/32768/32768/discard,100,8897148,8870397,8940870,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_cached/32768/retain,100,80,60,140,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,2,candidate,update_root/32768/1/retain,100,8716,8596,8886,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,root_dirty/32768/1/retain,100,7033,6903,7233,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,update_root/32768/3276/retain,100,3760427,3751831,3768943,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,root_dirty/32768/3276/retain,100,3065262,3055835,3075492,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,update_root/32768/32768/retain,100,16250287,16107619,16437448,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_dirty/32768/32768/retain,100,9618041,9585168,9658326,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,3,candidate,root_cached/1000/discard,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,3,candidate,update_root/1000/1/discard,100,4077,4037,4138,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,3,candidate,root_dirty/1000/1/discard,100,3847,3827,3877,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,3,candidate,update_root/1000/100/discard,100,97553,97383,97994,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,3,candidate,root_dirty/1000/100/discard,100,81403,81282,81603,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,3,candidate,update_root/1000/1000/discard,100,346250,345038,347543,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,3,candidate,root_dirty/1000/1000/discard,100,185939,185588,186740,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,3,candidate,root_cached/1000/retain,100,40,40,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,3,candidate,update_root/1000/1/retain,100,4538,4508,4569,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
