threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
1,1,3,candidate,update_root/1000/100/retain,100,139583,139191,141135,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,3,candidate,root_dirty/1000/100/retain,100,121499,120907,122551,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,3,candidate,update_root/1000/1000/retain,100,630234,627148,639722,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,3,candidate,root_dirty/1000/1000/retain,100,452560,451197,454133,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,3,candidate,root_cached/32768/discard,100,80,70,80,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,3,candidate,update_root/32768/1/discard,100,6282,6182,6422,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,root_dirty/32768/1/discard,100,5861,5831,5881,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,update_root/32768/3276/discard,100,4061279,4049076,4082939,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,root_dirty/32768/3276/discard,100,3395829,3383726,3408372,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,update_root/32768/32768/discard,100,18794875,18752254,18856100,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_dirty/32768/32768/discard,100,13488677,13461857,13514806,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_cached/32768/retain,100,80,80,80,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,3,candidate,update_root/32768/1/retain,100,6833,6773,6873,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,root_dirty/32768/1/retain,100,6341,6292,6372,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,update_root/32768/3276/retain,100,4489813,4475967,4511073,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,root_dirty/32768/3276/retain,100,3718285,3697175,3745776,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,update_root/32768/32768/retain,100,19425269,19384282,19477657,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_dirty/32768/32768/retain,100,13971975,13945635,14034432,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_cached/1000/discard,100,311,301,321,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,1,4,baseline,update_root/1000/1/discard,100,4117,4087,4158,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,root_dirty/1000/1/discard,100,3907,3868,3938,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,update_root/1000/100/discard,100,133972,132689,136627,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,root_dirty/1000/100/discard,100,115617,115157,116148,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,update_root/1000/1000/discard,100,633259,628521,641875,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_dirty/1000/1000/discard,100,456798,454774,458612,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_cached/1000/retain,100,461,441,491,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,1,4,baseline,update_root/1000/1/retain,100,4769,4719,4809,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,root_dirty/1000/1/retain,100,4308,4268,4358,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,update_root/1000/100/retain,100,145473,144842,147186,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,root_dirty/1000/100/retain,100,127349,126417,128041,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,update_root/1000/1000/retain,100,659699,653177,675999,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_dirty/1000/1000/retain,100,480593,477977,487696,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_cached/32768/discard,100,921,892,1012,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,4,baseline,update_root/32768/1/discard,100,6402,6372,6432,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,root_dirty/32768/1/discard,100,6031,5982,6121,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,update_root/32768/3276/discard,100,4167859,4158812,4183709,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,root_dirty/32768/3276/discard,100,3484565,3471501,3492200,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,update_root/32768/32768/discard,100,19004628,18955777,19047830,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_dirty/32768/32768/discard,100,13652696,13638749,13673314,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
