threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
15,1,2,candidate,update_root/1000/100/retain,100,95359,91783,102742,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,2,candidate,root_dirty/1000/100/retain,100,74440,69871,77315,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,2,candidate,update_root/1000/1000/retain,100,237886,232016,245811,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,2,candidate,root_dirty/1000/1000/retain,100,149210,144210,156894,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,2,candidate,root_cached/32768/discard,100,90,70,100,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,2,candidate,update_root/32768/1/discard,100,7504,7343,7655,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,2,candidate,root_dirty/32768/1/discard,100,6512,6392,6742,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,2,candidate,update_root/32768/3276/discard,100,816572,797295,848231,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,2,candidate,root_dirty/32768/3276/discard,100,333585,322174,345218,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,2,candidate,update_root/32768/32768/discard,100,5417511,5304138,5488494,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,2,candidate,root_dirty/32768/32768/discard,100,820018,806051,858290,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,2,candidate,root_cached/32768/retain,100,140,80,201,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,2,candidate,update_root/32768/1/retain,100,10089,9839,10330,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,2,candidate,root_dirty/32768/1/retain,100,7785,7645,7975,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,2,candidate,update_root/32768/3276/retain,100,1008040,986240,1027177,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,2,candidate,root_dirty/32768/3276/retain,100,535104,509055,577423,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,2,candidate,update_root/32768/32768/retain,100,5587280,5506989,5725870,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,2,candidate,root_dirty/32768/32768/retain,100,1164995,1108499,1225289,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,3,candidate,root_cached/1000/discard,100,60,50,60,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,3,candidate,update_root/1000/1/discard,100,4168,4137,4198,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,3,candidate,root_dirty/1000/1/discard,100,3838,3827,3867,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,3,candidate,update_root/1000/100/discard,100,82565,79269,86372,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,3,candidate,root_dirty/1000/100/discard,100,69049,65743,72085,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,3,candidate,update_root/1000/1000/discard,100,255810,251282,261120,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,3,candidate,root_dirty/1000/1000/discard,100,113382,109205,115777,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,3,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,3,candidate,update_root/1000/1/retain,100,4408,4379,4429,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,3,candidate,root_dirty/1000/1/retain,100,4168,4148,4198,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,3,candidate,update_root/1000/100/retain,100,95589,93245,98194,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,3,candidate,root_dirty/1000/100/retain,100,82675,79198,86542,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,3,candidate,update_root/1000/1000/retain,100,287730,284203,294953,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,3,candidate,root_dirty/1000/1000/retain,100,102963,99566,107231,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,3,candidate,root_cached/32768/discard,100,90,80,100,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,3,candidate,update_root/32768/1/discard,100,7564,7424,7714,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,3,candidate,root_dirty/32768/1/discard,100,6162,6101,6321,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,3,candidate,update_root/32768/3276/discard,100,808326,785293,830978,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,3,candidate,root_dirty/32768/3276/discard,100,348513,335419,377458,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,3,candidate,update_root/32768/32768/discard,100,5337972,5258402,5421288,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,3,candidate,root_dirty/32768/32768/discard,100,873308,838042,930716,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,3,candidate,root_cached/32768/retain,100,100,90,150,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,3,candidate,update_root/32768/1/retain,100,9178,9007,9418,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,3,candidate,root_dirty/32768/1/retain,100,7975,7695,8215,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,3,candidate,update_root/32768/3276/retain,100,1011076,987873,1050720,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,3,candidate,root_dirty/32768/3276/retain,100,530144,509746,557826,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,3,candidate,update_root/32768/32768/retain,100,5584354,5499033,5748021,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,3,candidate,root_dirty/32768/32768/retain,100,1121493,1076029,1174784,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,4,baseline,root_cached/1000/discard,100,50,40,51,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,4,baseline,update_root/1000/1/discard,100,4048,4027,4118,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,4,baseline,root_dirty/1000/1/discard,100,3778,3767,3817,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,4,baseline,update_root/1000/100/discard,100,89197,85149,94046,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,4,baseline,root_dirty/1000/100/discard,100,68017,65623,71324,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,4,baseline,update_root/1000/1000/discard,100,350147,344716,358252,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,4,baseline,root_dirty/1000/1000/discard,100,116579,112120,120857,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,4,baseline,root_cached/1000/retain,100,40,40,41,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,1,4,baseline,update_root/1000/1/retain,100,4478,4448,4518,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,4,baseline,root_dirty/1000/1/retain,100,4118,4097,4148,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,1,4,baseline,update_root/1000/100/retain,100,101109,98415,104015,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,4,baseline,root_dirty/1000/100/retain,100,81072,78307,83516,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,1,4,baseline,update_root/1000/1000/retain,100,366488,360586,373881,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,4,baseline,root_dirty/1000/1000/retain,100,154439,147587,160330,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,1,4,baseline,root_cached/32768/discard,100,90,70,111,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,4,baseline,update_root/32768/1/discard,100,8215,8035,8416,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,4,baseline,root_dirty/32768/1/discard,100,6883,6783,7023,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,4,baseline,update_root/32768/3276/discard,100,1079675,1073924,1094743,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,4,baseline,root_dirty/32768/3276/discard,100,334087,319640,355236,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,4,baseline,update_root/32768/32768/discard,100,9057769,8975203,9137898,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,4,baseline,root_dirty/32768/32768/discard,100,889127,819476,957516,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,4,baseline,root_cached/32768/retain,100,60,60,70,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,1,4,baseline,update_root/32768/1/retain,100,8075,7795,8316,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,4,baseline,root_dirty/32768/1/retain,100,6682,6592,6822,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,1,4,baseline,update_root/32768/3276/retain,100,1279069,1267437,1303275,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,4,baseline,root_dirty/32768/3276/retain,100,554099,526938,577633,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,1,4,baseline,update_root/32768/32768/retain,100,9427211,9320842,9530936,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,1,4,baseline,root_dirty/32768/32768/retain,100,1177979,1137152,1248281,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,1,baseline,root_cached/1000/discard,100,60,60,60,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,1,baseline,update_root/1000/1/discard,100,4208,4168,4278,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,1,baseline,root_dirty/1000/1/discard,100,3927,3887,3958,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,1,baseline,update_root/1000/100/discard,100,89197,86663,91402,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,1,baseline,root_dirty/1000/100/discard,100,72075,67667,77395,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,1,baseline,update_root/1000/1000/discard,100,341410,335039,351178,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,1,baseline,root_dirty/1000/1000/discard,100,113974,110167,118843,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,1,baseline,root_cached/1000/retain,100,41,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,1,baseline,update_root/1000/1/retain,100,4489,4448,4519,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,1,baseline,root_dirty/1000/1/retain,100,4148,4118,4188,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,1,baseline,update_root/1000/100/retain,100,100598,97984,103054,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,1,baseline,root_dirty/1000/100/retain,100,83908,80621,87133,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,1,baseline,update_root/1000/1000/retain,100,387136,379121,395562,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,1,baseline,root_dirty/1000/1000/retain,100,157395,150913,162655,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,1,baseline,root_cached/32768/discard,100,60,60,70,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,2,1,baseline,update_root/32768/1/discard,100,7023,6893,7164,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,1,baseline,root_dirty/32768/1/discard,100,6152,6062,6212,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,1,baseline,update_root/32768/3276/discard,100,1076038,1066050,1100494,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,1,baseline,root_dirty/32768/3276/discard,100,373160,345307,407314,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,1,baseline,update_root/32768/32768/discard,100,9722645,9392356,9927930,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,1,baseline,root_dirty/32768/32768/discard,100,874931,832742,932199,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,1,baseline,root_cached/32768/retain,100,60,60,60,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,2,1,baseline,update_root/32768/1/retain,100,8727,8546,8937,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,1,baseline,root_dirty/32768/1/retain,100,8325,8135,8546,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,1,baseline,update_root/32768/3276/retain,100,1299447,1285792,1315247,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,1,baseline,root_dirty/32768/3276/retain,100,531406,512431,552005,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,1,baseline,update_root/32768/32768/retain,100,9361538,9246552,9468529,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,1,baseline,root_dirty/32768/32768/retain,100,1189270,1116324,1237541,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,2,candidate,root_cached/1000/discard,100,50,50,60,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,2,candidate,update_root/1000/1/discard,100,4138,4117,4188,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,2,candidate,root_dirty/1000/1/discard,100,3797,3767,3827,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,2,candidate,update_root/1000/100/discard,100,82264,79329,85751,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,2,candidate,root_dirty/1000/100/discard,100,70873,67005,75231,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,2,candidate,update_root/1000/1000/discard,100,263234,251041,275357,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,2,candidate,root_dirty/1000/1000/discard,100,114545,110968,120065,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,2,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,2,candidate,update_root/1000/1/retain,100,4418,4388,4448,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,2,candidate,root_dirty/1000/1/retain,100,4097,4068,4128,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,2,candidate,update_root/1000/100/retain,100,97513,94608,100699,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,2,candidate,root_dirty/1000/100/retain,100,83798,80861,88466,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,2,candidate,update_root/1000/1000/retain,100,287119,280747,294342,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,2,candidate,root_dirty/1000/1000/retain,100,147607,143188,152767,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,2,candidate,root_cached/32768/discard,100,90,70,110,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,2,2,candidate,update_root/32768/1/discard,100,7324,7214,7504,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,2,candidate,root_dirty/32768/1/discard,100,6231,6112,6342,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,2,candidate,update_root/32768/3276/discard,100,786495,778751,807274,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,2,candidate,root_dirty/32768/3276/discard,100,371637,347793,386945,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,2,candidate,update_root/32768/32768/discard,100,5380962,5302124,5468476,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,2,candidate,root_dirty/32768/32768/discard,100,926076,857478,1006568,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,2,candidate,root_cached/32768/retain,100,110,80,151,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
15,2,2,candidate,update_root/32768/1/retain,100,8436,8176,8646,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,2,candidate,root_dirty/32768/1/retain,100,8296,7975,8586,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
15,2,2,candidate,update_root/32768/3276/retain,100,989205,979367,1013721,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,2,candidate,root_dirty/32768/3276/retain,100,518843,501200,536216,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
15,2,2,candidate,update_root/32768/32768/retain,100,5522428,5461934,5572511,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,2,candidate,root_dirty/32768/32768/retain,100,1114591,1055059,1222032,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
15,2,3,candidate,root_cached/1000/discard,100,51,50,60,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,3,candidate,update_root/1000/1/discard,100,4148,4118,4178,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,3,candidate,root_dirty/1000/1/discard,100,3797,3767,3837,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,3,candidate,update_root/1000/100/discard,100,83797,81203,87595,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,3,candidate,root_dirty/1000/100/discard,100,70762,66615,75081,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
15,2,3,candidate,update_root/1000/1000/discard,100,271128,265267,277681,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,3,candidate,root_dirty/1000/1000/discard,100,120877,116187,125986,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
15,2,3,candidate,root_cached/1000/retain,100,40,30,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
15,2,3,candidate,update_root/1000/1/retain,100,4478,4448,4509,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
15,2,3,candidate,root_dirty/1000/1/retain,100,4238,4208,4258,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
