threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
1,2,1,baseline,root_dirty/1000/100/retain,100,93616,93406,93976,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,update_root/1000/1000/retain,100,382978,380624,389150,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_dirty/1000/1000/retain,100,212429,211937,213680,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_cached/32768/discard,100,80,70,100,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,1,baseline,update_root/32768/1/discard,100,7454,7274,7644,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,root_dirty/32768/1/discard,100,6503,6422,6652,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,update_root/32768/3276/discard,100,3347598,3337589,3413542,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,root_dirty/32768/3276/discard,100,2706295,2703320,2710964,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,update_root/32768/32768/discard,100,15807376,15677994,16050613,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_dirty/32768/32768/discard,100,9160871,9139892,9195086,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_cached/32768/retain,100,80,60,90,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,1,baseline,update_root/32768/1/retain,100,7494,7334,7665,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,root_dirty/32768/1/retain,100,7144,7003,7284,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,update_root/32768/3276/retain,100,3826176,3814174,3838579,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,root_dirty/32768/3276/retain,100,3150048,3145289,3159847,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,update_root/32768/32768/retain,100,16639117,16412641,16783567,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_dirty/32768/32768/retain,100,9928230,9897923,9978514,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_cached/1000/discard,100,40,40,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,2,candidate,update_root/1000/1/discard,100,4048,4017,4078,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,root_dirty/1000/1/discard,100,3787,3767,3808,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,update_root/1000/100/discard,100,96360,95870,97152,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,root_dirty/1000/100/discard,100,81273,81072,81503,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,update_root/1000/1000/discard,100,347722,346119,348623,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_dirty/1000/1000/discard,100,185558,185168,186309,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_cached/1000/retain,100,40,40,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,2,candidate,update_root/1000/1/retain,100,4368,4338,4408,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,root_dirty/1000/1/retain,100,4047,4017,4067,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,update_root/1000/100/retain,100,109906,109565,110387,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,root_dirty/1000/100/retain,100,93355,93135,93565,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,update_root/1000/1000/retain,100,370465,369483,371988,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_dirty/1000/1000/retain,100,208321,207830,209012,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_cached/32768/discard,100,80,80,80,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,2,candidate,update_root/32768/1/discard,100,6983,6843,7144,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,root_dirty/32768/1/discard,100,6032,5941,6081,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,update_root/32768/3276/discard,100,3303927,3286815,3312012,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,root_dirty/32768/3276/discard,100,2653206,2645071,2656522,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,update_root/32768/32768/discard,100,15025450,14981618,15073069,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_dirty/32768/32768/discard,100,8691681,8672464,8735744,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_cached/32768/retain,100,60,60,60,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,2,candidate,update_root/32768/1/retain,100,7704,7504,7955,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,root_dirty/32768/1/retain,100,6752,6582,6933,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,update_root/32768/3276/retain,100,3698447,3691845,3736248,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,root_dirty/32768/3276/retain,100,3004916,2999115,3013181,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,update_root/32768/32768/retain,100,16567622,16281205,16682648,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_dirty/32768/32768/retain,100,9361978,9336871,9401763,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,3,candidate,root_cached/1000/discard,100,40,30,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,3,candidate,update_root/1000/1/discard,100,4128,4097,4178,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,3,candidate,root_dirty/1000/1/discard,100,3887,3858,3927,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,3,candidate,update_root/1000/100/discard,100,99126,98244,101140,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,3,candidate,root_dirty/1000/100/discard,100,81422,80992,82364,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,3,candidate,update_root/1000/1000/discard,100,362960,359124,370675,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,3,candidate,root_dirty/1000/1000/discard,100,185407,184806,186680,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,3,candidate,root_cached/1000/retain,100,40,30,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,3,candidate,update_root/1000/1/retain,100,4369,4348,4398,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
